Date,Day,Week,Price,Transaction_fees (BTC),No_of_transactions,Output_value (BTC),estimated_transaction_value,Miners_revenue,Cost_per_transaction,Difficulty,Hash_rate,Trade_volume,,,
3/3/13,62,10,34.10007,41.44089193,49631,1392496.072,7800985.429,130978.3689,2.639043519,4367876.001,33.00350064,502941.2404,,,
3/5/13,64,10,40.04,51.15126817,56039,1177860.12,6814431.857,152192.04,2.715823623,4367876.001,32.56924406,3748440.907,,,
3/7/13,66,10,42.49271,158.5014992,62423,1332834.923,8397719.571,168186.1462,2.694297714,4367876.001,33.00350064,7293703.931,,,
3/9/13,68,10,46.01112,39.84122112,47671,1312635.139,9070726.571,197341.6937,4.139659199,4367876.001,36.91180993,2264404.35,,,
3/11/13,70,11,47.7397,56.8499929,67610,1337811.515,9574874.429,224663.0282,3.32292602,4367876.001,40.38586263,2298164.667,,,
3/13/13,72,11,46.79999,63.01622716,56177,1096755.805,8402128,183128.3609,3.25984586,4367876.001,33.43775723,2668790.253,,,
3/15/13,74,11,47.25005,62.68231527,60064,1056869.372,8357044.429,203742.2156,3.392085369,4847647.152,40.96623399,1111936.739,,,
3/17/13,76,12,47.4419,31.01708237,34164,1828970.475,8892889.286,242238.3414,7.090456077,4847647.152,48.91850294,836863.2785,,,
3/19/13,78,12,57.76,53.53768945,48705,1866046.034,8289374,287529.28,5.903485884,4847647.152,47.47263586,7148213.687,,,
3/21/13,80,12,73.8,46.79446898,53840,2285254.568,10159158.29,414829.8,7.704862556,4847647.152,53.73805988,7709065.182,,,
3/23/13,82,12,63,62.01260975,58002,1715609.541,13608307.86,334656,5.769732078,4847647.152,50.60534787,10504089.38,,,
3/25/13,84,13,73.88798,47.36378797,51011,1708042.407,15360740,254691.8671,4.992881282,6695826.283,45.26778087,6785646.563,,,
3/27/13,86,13,88.9,58.81127579,51993,1279107.533,15973908.43,285191.2,5.485184544,6695826.283,41.93926757,7075844.042,,,
3/29/13,88,13,89.05,76.29513174,66205,1475160.91,17127046.57,411945.3,6.222268711,6695826.283,60.57894204,8234446.326,,,
3/31/13,90,14,92.50001,54.29219339,44586,1580862.938,20278821.14,368057.5398,8.255002462,6695826.283,52.25765879,2292098.782,,,
4/2/13,92,14,108.73,57.61575904,60268,1593736.229,18826686.86,481891.36,7.995808057,6695826.283,58.24898273,10613102.41,,,
4/4/13,94,14,131.99899,79.62487035,69048,1593752.772,25597723.86,538423.8802,7.79782007,6695826.283,53.25621278,13420075.11,,,
4/6/13,96,14,142.49765,42.12188594,57200,1771592.327,30413792.57,604475.0313,10.5677453,7672999.92,64.07971834,3866342.678,,,
4/8/13,98,15,184,48.65175566,63470,1711266.702,33608317.29,786232,12.38745864,7672999.92,64.46114524,25152477.61,,,
4/10/13,100,15,198,69.92445334,68820,1475859.179,38888506,924462,13.43304272,7672999.92,70.18254866,46785404.89,,,
4/12/13,102,15,76.488,55.21363942,60395,1570324.931,54306846.14,335017.44,5.547105555,7672999.92,65.98685282,55774375.05,,,
4/14/13,104,16,91,50.74181733,53417,1718754.874,56533395.29,375375,7.02725724,7672999.92,62.17258387,18178710.14,,,
4/16/13,106,16,91,47.7076591,65797,1489300.75,42642405.57,420602,6.392419107,7672999.92,69.80112177,43716430.88,,,
4/18/13,108,16,96.5,75.99131193,52605,1194463.477,26341243,400475,7.612869499,8974296.015,72.71669197,20205021.91,,,
4/20/13,110,16,123.86,47.63908441,48016,1863665.921,24764471.14,454813.92,9.472132622,8974296.015,64.68662782,11246400.8,,,
4/22/13,112,17,123.515,45.88692146,46737,1921277.256,25176136,505793.925,10.82213075,8974296.015,72.27057729,9129724.556,,,
4/24/13,114,17,153.20019,79.62969215,67982,1914258.511,20310604.29,682353.6463,10.03726937,8974296.015,78.07006806,41383168.16,,,
4/26/13,116,17,135.601,50.84713758,56533,1290759.5,23040300.29,589864.35,10.43398281,8974296.015,76.73172404,20578994.28,,,
4/28/13,118,18,135.98999,32.57042361,40986,1295128.493,26196037.71,572109.8879,13.95866608,8974296.015,74.50115066,4992243.921,,,
4/30/13,120,18,139.109,54.59361391,48795,1067090.694,29104178.29,525692.911,10.77349956,10076292.88,74.63339018,11520673.44,,,
5/2/13,122,18,105.00003,55.0843293,57278,950359.3763,27375758.57,383775.1097,6.700218402,10076292.88,72.128914,30687920,,,
5/4/13,124,18,111.98979,42.74796187,48349,939218.7625,28120853.29,435864.2627,9.014959207,10076292.88,77.13786636,18189055.87,,,
5/6/13,126,19,120.94999,50.99940307,51244,889376.7354,24893003,498918.7088,9.736139036,10076292.88,81.64592348,21490110.06,,,
5/8/13,128,19,113.95001,49.35342081,47359,717694.5367,27202139.29,469929.8412,9.922714611,10076292.88,81.64592348,8755455.526,,,
5/10/13,130,19,117.68,60.18777245,67937,640618.9504,25463942.14,498374.8,7.335837614,10076292.88,83.64950443,11305377.52,,,
5/12/13,132,20,114.32,59.03344042,69320,705595.1971,26363825.86,515468.88,7.436077323,10076292.88,89.15935203,3081213.963,,,
5/14/13,134,20,119,54.66430818,63287,675899.5928,22638259.14,443751,7.011724367,11187257.46,81.74987297,12283271.07,,,
5/16/13,136,20,115.09024,57.87351884,60543,690612.1027,22802079,423762.2637,6.999360185,11187257.46,80.6376298,6501368.466,,,
5/18/13,138,20,123.74995,39.44980994,51982,667684.198,22740031.29,459607.3143,8.841662774,11187257.46,81.74987297,3592511.081,,,
5/20/13,140,21,122.65001,49.07464086,50093,631376.6646,20631957.71,429152.385,8.56711287,11187257.46,76.74477871,2925957.29,,,
5/22/13,142,21,122.64,55.07809707,53981,565078.7906,17237104.71,515701.2,9.553383598,11187257.46,92.31618308,3576167.885,,,
5/24/13,144,21,131.5,41.98819177,55106,560823.3564,15403705.71,537966.5,9.762394295,11187257.46,90.09169674,8849327.648,,,
5/26/13,146,22,134.04701,30.67004412,39879,595491.6463,16842713.29,543560.6256,13.63024714,12153411.71,97.26804906,4004846.942,,,
5/28/13,148,22,128.321,54.56592486,55138,560676.1812,15184076,526629.384,9.551115093,12153411.71,97.87219843,4089359.71,,,
5/30/13,150,22,130.99589,46.71194711,57170,579524.6706,16224255.57,559483.4462,9.78631181,12153411.71,102.101244,4862725.447,,,
6/1/13,152,22,129.19945,39.3619438,52390,546731.2686,14929356.86,644576.0561,12.30341775,12153411.71,119.6215759,1443343.692,,,
6/3/13,154,23,120.00002,49.50440017,52048,552637.0599,15610000.86,632880.1055,12.15954706,12153411.71,126.267219,5095106.657,,,
6/5/13,156,23,122.4051,60.62469501,54947,525765.2303,16549824.29,625490.061,11.38351613,15605632.68,156.7035621,2955707.717,,,
6/7/13,158,23,110.29501,40.4846895,54331,535491.4748,16328230,448349.2157,8.252180443,15605632.68,124.8973935,10381120.9,,,
6/9/13,160,24,98.47045,36.50155661,46237,565154.5409,18455005.14,414659.0649,8.968122174,15605632.68,129.5519548,19289688.88,,,
6/11/13,162,24,108,47.23966648,51208,530726.9106,17223664.29,480276,9.378925168,15605632.68,136.5337967,2667019.496,,,
6/13/13,164,24,109,38.93851606,43302,492553.9694,16424900.29,530067,12.24116669,15605632.68,149.7217202,4592100.029,,,
6/15/13,166,24,101.96998,37.25196643,41531,511164.6364,15398214.86,452440.8013,10.89405026,15605632.68,136.5337967,2947662.715,,,
6/17/13,168,25,100.52521,35.05299427,43399,487488.0844,13277009.14,390540.4409,8.998835016,19339258.27,148.0494004,2214316.106,,,
6/19/13,170,25,107.835,36.13715542,46903,485838.5285,12294044.86,340866.435,7.267476174,19339258.27,120.1699679,2898261.579,,,
6/21/13,172,25,111,55.51629176,52994,490079.0115,11983930.86,486180,9.174246141,19339258.27,166.3152356,6143518.405,,,
6/23/13,174,26,107.68389,40.63780671,40634,532070.3582,13032705.43,478116.4716,11.76641413,19339258.27,169.1993148,1807671.082,,,
6/25/13,176,26,103.86665,36.22112769,45588,492717.081,12961458,388045.8044,8.512016417,19339258.27,142.281242,10765750.29,,,
6/27/13,178,26,102.79001,33.13590698,46797,503056.8025,12946386,429970.6118,9.18799521,19339258.27,159.5857174,2158332.471,,,
6/29/13,180,26,95.85301,25.79585074,38973,491070.1243,12771209.29,388204.6905,9.960862405,21335329.11,170.754179,3143678.531,,,
7/1/13,182,27,90.998,31.95531521,34053,510958.503,12187184.14,350888.288,10.30418136,21335329.11,162.2694993,7629744.577,,,
7/3/13,184,27,82.8,29.49682754,35351,537283.8898,13779310.71,364651.2,10.3151594,21335329.11,185.6023685,8559138.675,,,
7/5/13,186,27,67.85844,33.41026781,36291,602043.5958,16238662.86,302512.9255,8.335756125,21335329.11,187.7235384,9963812.397,,,
7/7/13,188,28,70.942,17.31315056,28865,714695.7957,18750318.57,332859.864,11.53160797,21335329.11,198.3293881,3859606.632,,,
7/9/13,190,28,76.32791,35.161138,41777,685124.4871,16464253.14,386219.2246,9.24478121,21335329.11,213.1775775,4057731.76,,,
7/11/13,192,28,87.15,33.81696437,41040,781494.7858,16722410.71,421195.95,10.26305921,26162875.68,249.7082121,5140027.994,,,
7/13/13,194,28,95.995,25.13594621,40313,821531.1203,18064445.43,364781,9.048718776,26162875.68,196.3851043,4232479.392,,,
7/15/13,196,29,98.37516,23.34949228,36738,853145.5684,20497328.57,422816.4377,11.50896722,26162875.68,222.3963764,5024719.802,,,
7/17/13,198,29,97.97,33.40695216,39565,739824.8703,18614786.71,417156.26,10.5435678,26162875.68,219.7952492,2598642.436,,,
7/19/13,200,29,93.41082,33.02637011,38020,736789.5811,20856080.43,397743.2716,10.46142219,26162875.68,219.7952492,3460576.961,,,
7/21/13,202,30,88.93999,26.49400011,36884,717366.6385,20176232.57,435894.891,11.81799401,26162875.68,253.6099029,1150392.89,,,
7/23/13,204,30,95.396,31.91271509,39644,697291.5094,19555679.43,348767.776,8.79749208,31256960.73,225.2998321,3710803.428,,,
7/25/13,206,30,96.2,34.86795346,42304,669419.7533,17538508.14,332755.8,7.865823563,31256960.73,212.8694965,3342808.416,,,
7/27/13,208,30,95.20461,30.69502419,35987,699083.9974,17285511.86,395575.1546,10.99216813,31256960.73,256.375671,1896908.411,,,
7/29/13,210,31,101.04202,30.87144133,44260,647261.5522,16119542.14,422355.6436,9.542603787,31256960.73,257.929463,3773282.175,,,
7/31/13,212,31,104.95555,45.52101435,51919,619853.4664,13841656.14,526876.861,10.14805487,31256960.73,309.2045972,7252466.662,,,
8/2/13,214,31,105.5,41.01530553,53174,689479.0812,16065867.43,505450.5,9.50559484,31256960.73,295.2204697,4703695.028,,,
8/4/13,216,32,104.67459,32.74170112,44605,780431.5724,18207229.29,450833.4591,10.10724042,37392766.14,317.8555672,1096524.647,,,
8/6/13,218,32,106.88378,40.53861293,52260,725444.3017,16891606.14,509301.2117,9.745526439,37392766.14,351.314048,2497134.767,,,
8/8/13,220,32,101.9,49.6207779,57036,642587.795,14055788.86,519588.1,9.109827127,37392766.14,375.4785063,4300491.263,,,
8/10/13,222,32,102.61802,29.35579481,52040,611177.3024,12656552.43,513500.5721,9.867420678,37392766.14,369.9020929,864319.5957,,,
8/12/13,224,33,104.99498,24.14323112,45811,561481.7531,12259972.71,603616.14,13.17622711,37392766.14,425.6662275,2971510.922,,,
8/14/13,226,33,100.03,43.02378882,50484,614732.4602,14853233.14,389416.79,7.713667499,50810339.05,388.9725307,7843077.031,,,
8/16/13,228,33,98.51,45.60521477,68301,743732.8501,16037892.43,428025.95,6.266759637,50810339.05,434.4368525,2479810.014,,,
8/18/13,230,34,99.02,44.92668611,53134,905618.47,16478262.57,492030.38,9.260179546,50810339.05,497.5817439,1458372.542,,,
8/20/13,232,34,104.59,45.78527809,66539,904298.3081,13239132.57,477976.3,7.183400712,50810339.05,457.1690134,4241288.311,,,
8/22/13,234,34,111.01,37.04061907,62772,877637.1786,14050210.57,581359.37,9.261444115,50810339.05,525.365496,3293217.694,,,
8/24/13,236,34,108.79,28.06437009,51085,825637.4569,15634396.29,508919.62,9.962212391,65750060.15,607.9322986,1678099.352,,,
8/26/13,238,35,111.8,27.45229801,53528,721228.3693,15070465.86,458603.6,8.567545957,65750060.15,532.7578746,2766896.133,,,
8/28/13,240,35,119.25,243.5203389,63645,634899.0528,14398452,526846.5,8.277893,65750060.15,545.8316874,3060222.796,,,
8/30/13,242,35,124.79,43.30645342,60716,890083.0489,16206381.57,610597.47,10.05661555,65750060.15,634.0799243,8869874.834,,,
9/1/13,244,36,130.82,25.28747187,45578,932042.9766,18632121.43,729321.5,16.00161262,65750060.15,725.5966144,3393593.268,,,
9/3/13,246,36,130.45,30.91428847,50503,971285.0199,18469811.71,607244.75,12.02393422,65750060.15,604.6638454,2605548.617,,,
9/5/13,248,36,124.51,34.00943099,60222,726234.4777,17800582.57,511611.59,8.495426754,86933017.77,704.3985918,5390802.648,,,
9/7/13,250,36,120.15,27.40258306,54231,757033.8136,17825339.29,492855.3,9.088073242,86933017.77,704.3985918,1722137.708,,,
9/9/13,252,37,121.66,30.43641891,54966,651901.3297,15821694.29,590659.3,10.74590292,86933017.77,834.0425044,3218481.189,,,
9/11/13,254,37,124.1,23.61451906,49512,627566.5376,14109970,626456.8,12.65262563,86933017.77,868.6142144,6816715.818,,,
9/13/13,256,37,128.29,26.42562521,48362,595255.8795,13390524.14,676858.04,13.99565857,86933017.77,907.5073882,2705444.258,,,
9/15/13,258,38,125.46,24.16845305,46764,632948.0034,14459118.57,576990.54,12.33834873,112628548.7,1024.579581,2919161.214,,,
9/17/13,260,38,127.56,90.93785999,66291,543980.4792,13305651.43,575933.4,8.687957641,112628548.7,990.9868074,2919161.214,,,
9/19/13,262,38,124.1,111.427816,59004,542695.0927,13525062.29,618762.6,10.48679073,112628548.7,1091.765127,3504785.737,,,
9/21/13,264,38,123.5,26.17798718,53286,576661.0389,15662278,580573.5,10.89542281,112628548.7,1046.974763,2930313.495,,,
9/23/13,266,39,123.02,36.37139814,60286,574467.8466,16028135.86,684114.22,11.34781243,112628548.7,1237.33381,1361043.45,,,
9/25/13,268,39,124.18,30.8215087,58150,634164.905,17187776.86,668088.4,11.48905245,148819199.8,1583.138305,3541840.279,,,
9/27/13,270,39,125.6,82.75466408,50429,631466.0291,16670182.57,562939.2,11.16300541,148819199.8,1302.020289,4474421.292,,,
9/29/13,272,40,128.1,19.75447388,41741,678670.4998,18023670.43,540453.9,12.94779473,148819199.8,1242.837548,3701792.237,,,
10/1/13,274,40,127.11,36.02532288,55320,589040.0002,16631770.86,627414.96,11.34155748,148819199.8,1449.977139,3817807.744,,,
10/3/13,276,40,116.95,40.37392697,61708,671250.7132,18978218.43,612818,9.93093278,148819199.8,1538.75125,27243320.05,,,
10/5/13,278,40,121.51,26.70745176,47895,760789.0003,21909277.71,644124.51,13.44867961,148819199.8,1560.944778,1388714.081,,,
10/7/13,280,41,123.6,32.99949234,43235,719307.739,20057697.43,476725.2,11.02637215,189281249.3,1439.610956,2388530.241,,,
10/9/13,282,41,126.08,25.13904198,46991,600440.4236,17196060.86,579968,12.34210806,189281249.3,1721.887615,5887798.775,,,
10/11/13,284,41,126.84,28.46158064,54449,564609.6548,14956522.57,564818.52,10.37334974,189281249.3,1665.432283,2889987.434,,,
10/13/13,286,42,129.74,31.15736732,51248,653826.5743,16886413.57,746783.44,14.57195286,189281249.3,2154.711824,4089056.647,,,
10/15/13,288,42,139.24,46.86833704,57320,696391.2823,16633394.43,869693.04,15.17259316,189281249.3,2333.487041,6158497.499,,,
10/17/13,290,42,143.33,39.50246713,45193,719109.4149,18328502.86,646991.62,14.316191,267731249.5,2382.309675,9097268.176,,,
10/19/13,292,42,165.05,35.8234771,54639,748607.6857,20036588.57,909425.5,16.64425593,267731249.5,2914.669379,19386399.52,,,
10/21/13,294,43,177.07,36.82997401,58142,771037.053,22319370.43,896151.27,15.41314833,267731249.5,2675.107513,12484927.97,,,
10/23/13,296,43,199.95,36.67520171,54572,823583.6148,28346169.57,1061934.45,19.45932804,267731249.5,2808.197439,17636563.41,,,
10/25/13,298,43,172.81,46.75449972,59853,876794.1895,35283047.71,1044809.26,17.45625549,267731249.5,3194.158224,19817079.39,,,
10/27/13,300,44,189.06,44.03445576,44388,1137900.439,41396087.14,844909.14,19.03462963,390928787.6,3439.672053,6801523.587,,,
10/29/13,302,44,202.09,26.14906747,51237,981393.9428,33791021.14,798457.59,15.58361321,390928787.6,3051.008544,8604003.66,,,
10/31/13,304,44,201.61,30.03529546,56476,1012766.219,32767779.71,1059460.55,18.75948279,390928787.6,4061.533667,4822102.157,,,
11/2/13,306,44,204.15,23.87084674,41179,697920.6671,27768354,1112209.2,27.00913572,390928787.6,4216.99907,2762720.242,,,
11/4/13,308,45,225.1,67.37958812,42094,713018.1719,28453244.14,1140581.7,27.09606357,390928787.6,3886.635088,18478753.07,,,
11/6/13,310,45,258.23,118.3737812,55035,659719.6476,34358709.29,1076302.64,19.55669374,510929738,4114.549716,42364952.25,,,
11/8/13,312,45,325.56,108.1932055,59961,750535.8332,47151032.86,1117647.48,18.63957372,510929738,3377.99452,48093240.51,,,
11/10/13,314,46,296.91,52.48680278,57169,885468.0595,70401552.71,1262461.32,22.08297014,510929738,4266.940446,37159240.78,,,
11/12/13,316,46,353.95,20.0940219,58510,811558.1915,69799959.86,1679492.75,28.70437105,510929738,4800.308002,25685704.03,,,
11/14/13,318,46,416.5,23.93546077,70175,841069.4689,72290031.57,1769292,25.21256858,510929738,4292.338902,28412422.72,,,
11/16/13,320,46,433.53,15.43971301,51595,1017367.68,72731507.57,2130799.95,41.29857447,510929738,4978.097188,28926764.57,,,
11/18/13,322,47,583.16,25.27467522,73198,1226065.422,79689657.29,2405535,32.86339791,609482679.9,4968.79793,175916009.8,,,
11/20/13,324,47,595,25.18151883,77962,1537080.25,115739506.1,2439500,31.2908853,609482679.9,4938.500381,111526383,,,
11/22/13,326,47,761,23.61058302,76646,1570031.495,140708783.1,3175653,41.43272969,609482679.9,5029.393026,72766196.51,,,
11/24/13,328,48,833.16,17.57820997,60018,1749056.28,210198171.3,3596751.72,59.92788363,609482679.9,5211.178317,42268527.2,,,
11/26/13,330,48,844.9,24.05961565,80055,1530175.61,197189050.7,3484367.6,43.52467179,609482679.9,4968.79793,91780604.64,,,
11/28/13,332,48,1009,32.98440093,102010,2024557.994,221326773.7,4623238,45.32141947,609482679.9,5514.1538,133069241.5,,,
11/30/13,334,48,1119.96,22.01670436,80868,2325002.167,230714463.6,4504479.12,55.70162635,707408283.1,5626.473038,78426266.76,,,
12/2/13,336,49,992.27,19.64441022,74324,2396266.23,246856269.6,4062353.38,54.65735671,707408283.1,5731.969408,84863465.45,,,
12/4/13,338,49,1151,21.13728202,79738,1758879.299,222468990,5117346,64.17700469,707408283.1,6224.285799,101136272,,,
12/6/13,340,49,894,18.58752694,71277,1265622.921,184325953.7,4731942,66.38806347,707408283.1,7419.911319,198491561.1,,,
12/8/13,342,50,722.99,32.37259238,49174,1279525.423,191619333.1,3258515.93,66.26501668,707408283.1,6294.616711,111429318.1,,,
12/10/13,344,50,936.98,19.97697104,67874,1282154.007,172855194.6,4726127.12,69.63089136,908350862.4,9076.027624,73506480.65,,,
12/12/13,346,50,845.75,14.89978988,59677,1159480.803,160507975,3521703,59.01273522,908350862.4,7495.624804,46342028.58,,,
12/14/13,348,50,864.7,13.21918752,55858,923874.5891,117572746.9,4334741.1,77.60286978,908350862.4,9030.873258,33285428.49,,,
12/16/13,350,51,709,14.01108799,63090,711545.6448,108748682,3430851,54.38026629,908350862.4,8714.792694,172881355.7,,,
12/18/13,352,51,576.16,18.50617393,81656,927071.6191,97438858.14,3035210.88,37.17070246,908350862.4,9482.416921,184814048.7,,,
12/20/13,354,51,660,16.24572703,69475,1145160.806,120718553.9,3343560,48.12608852,908350862.4,9121.181991,69400154.8,,,
12/22/13,356,52,637,11.14297494,51543,1285263.898,138527329.4,2650557,51.42418951,1180923195,9744.865734,30054134.71,,,
12/24/13,358,52,647.27,12.64534115,56872,1006304.14,122467059.4,2693937.74,47.36843684,1180923195,9744.865734,22353701.87,,,
12/26/13,360,52,734.42,11.77737607,48575,793147.7178,110967003.1,3294608.12,67.82518003,1180923195,10508.01787,63734583.8,,,
12/28/13,362,52,701.61,11.80259669,47777,646714.0679,86813597.14,2884318.71,60.37044415,1180923195,9627.457713,27348743.34,,,
12/30/13,364,53,739.1,14.91471734,56501,632795.0213,75329916.71,3594982.4,63.62688094,1180923195,11388.57803,19779866.2,,,
1/1/14,1,1,746.9,9.18372917,41476,575821.188,58799827.43,3741222.1,90.20209519,1180923195,11740.80209,14908245.31,,,
1/3/14,3,1,806.21,14.56454873,63821,575107.2247,56188189.43,3296592.69,51.65372981,1418481395,11493.6341,29592240.05,,,
1/5/14,5,2,896,13.24221702,55761,591474.6701,79281490.71,4043648,72.51749431,1418481395,12692.35667,94662992.12,,,
1/7/14,7,2,867.38,15.37383323,62126,631108.521,98869372.14,4068012.2,65.48002769,1418481395,13185.94832,110115151.4,,,
1/9/14,9,2,809.17,12.95045939,58365,751216.8495,110802109.3,3671204.29,62.90078455,1418481395,12762.86976,52410464.41,,,
